name,lat,lon,distance,type
Berry Basketball Courts,37.772031,-122.397898,672,"{'typepoint': {'type': 'Point', 'coordinates': [37.772031, -122.397898]}}"
Arterra Mission Bay,37.771896,-122.397532,672,"{'typepoint': {'type': 'Point', 'coordinates': [37.771896, -122.397532]}}"
