name,lat,lon,distance,type
Powell Street Cable Car Turnaround,37.784783,-122.40761,1660,"{'typepoint': {'type': 'Point', 'coordinates': [37.784783, -122.40761]}}"
MUNI F Line CAR No. 1814,37.77257,-122.422086,1815,"{'typepoint': {'type': 'Point', 'coordinates': [37.77257, -122.422086]}}"
