name,lat,lon,distance,type
Montgomery St BART Station,37.788824,-122.402185,81,"{'typepoint': {'type': 'Point', 'coordinates': [37.788824, -122.402185]}}"
Blinq On Embarcadero Bart Station,37.794213,-122.395763,732,"{'typepoint': {'type': 'Point', 'coordinates': [37.794213, -122.395763]}}"
