name,lat,lon,distance,type
Sweetgreen,37.787182,-122.398432,616,"{'typepoint': {'type': 'Point', 'coordinates': [37.787182, -122.398432]}}"
SF Brew Fest N' Vegan Eats Invitational,37.785634,-122.393036,301,"{'typepoint': {'type': 'Point', 'coordinates': [37.785634, -122.393036]}}"
